artwork,museum
http://dbpedia.org/resource/Kent_vs_Lancashire_at_Canterbury,http://dbpedia.org/resource/Lord's_Pavilion
http://dbpedia.org/resource/Kent_vs_Lancashire_at_Canterbury,http://dbpedia.org/resource/Lord's_Cricket_Ground
http://dbpedia.org/resource/Kiepenkerl,http://dbpedia.org/resource/Hirshhorn_Museum_and_Sculpture_Garden
http://dbpedia.org/resource/King_Cophetua_and_the_Beggar_Maid_(painting),http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/King_Edward_VII_Memorial,http://dbpedia.org/resource/Centenary_Square
http://dbpedia.org/resource/King_Gustav_III_of_Sweden_and_his_Brothers,http://dbpedia.org/resource/Nationalmuseum
http://dbpedia.org/resource/King_at_Rest,http://dbpedia.org/resource/Indiana_Convention_Center
http://dbpedia.org/resource/Knife_Tree,http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Krishna_and_Radha_in_a_Pavilion,"http://dbpedia.org/resource/National_Museum,_New_Delhi"
http://dbpedia.org/resource/Ksitigarbha_bodhisattva,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Kumo_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/L'Absinthe,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/L'Arlésienne_(painting),http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/L'Asie,http://dbpedia.org/resource/Kimbell_Art_Museum
http://dbpedia.org/resource/L'Enseigne_de_Gersaint,http://dbpedia.org/resource/Charlottenburg_Palace
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Albright–Knox_Art_Gallery
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Carnegie_Museum_of_Art
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Fredensborg_Municipality
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Fondation_Maeght
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Saint-Paul-de-Vence
http://dbpedia.org/resource/L'Homme_qui_marche_I,"http://dbpedia.org/resource/Buffalo,_New_York"
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Pittsburgh
http://dbpedia.org/resource/L'Homme_qui_marche_I,http://dbpedia.org/resource/Louisiana_Museum_of_Modern_Art
http://dbpedia.org/resource/L'Oiseau_bleu_(Metzinger),http://dbpedia.org/resource/Musée_d'Art_Moderne_de_la_Ville_de_Paris
http://dbpedia.org/resource/L'Origine_du_monde,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/LOVE_(Indianapolis),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/La_Bella,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/La_Blanchisseuse_(Toulouse-Lautrec),http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/La_Bulaqueña,http://dbpedia.org/resource/National_Museum_of_the_Philippines
http://dbpedia.org/resource/La_Danse_(Bouguereau),http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/La_Femme_au_Cheval,http://dbpedia.org/resource/National_Gallery_of_Denmark
http://dbpedia.org/resource/La_Femme_aux_Phlox,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Houston"
http://dbpedia.org/resource/La_Fornarina,http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/La_Gare_de_Perpignan,http://dbpedia.org/resource/Museum_Ludwig
http://dbpedia.org/resource/La_Hermana_del_Hombre_Bóveda,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/La_Mousmé,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/La_Nymphe_surprise,http://dbpedia.org/resource/Museo_Nacional_de_Bellas_Artes_(Buenos_Aires)
http://dbpedia.org/resource/La_Négresse,http://dbpedia.org/resource/Centre_Georges_Pompidou
http://dbpedia.org/resource/La_Paloma_(painting),http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/La_Parisienne_(Renoir_painting),http://dbpedia.org/resource/Amgueddfa_Cymru_–_National_Museum_Wales
http://dbpedia.org/resource/La_Parisienne_(fresco),http://dbpedia.org/resource/Heraklion_Archaeological_Museum
http://dbpedia.org/resource/La_Promenade_(Renoir),http://dbpedia.org/resource/Getty_Center
http://dbpedia.org/resource/La_Schiavona,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/La_Zingarella,http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/La_belle_ferronnière,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/La_belle_jardinière,http://dbpedia.org/resource/Louvre
"http://dbpedia.org/resource/La_danse,_Bacchante",http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/La_donna_gravida,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/La_loge_(painting),http://dbpedia.org/resource/Courtauld_Gallery
http://dbpedia.org/resource/La_maja_vestida,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/La_rencontre,http://dbpedia.org/resource/Musée_Fabre
http://dbpedia.org/resource/La_velata,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Lady_Agnew_of_Lochnaw,http://dbpedia.org/resource/Edinburgh
http://dbpedia.org/resource/Lady_Agnew_of_Lochnaw,http://dbpedia.org/resource/Scottish_National_Gallery
http://dbpedia.org/resource/Lady_Caroline_Howard,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Lady_Cockburn_and_Her_Three_Eldest_Sons,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Lady_Elizabeth_Delmé_and_Her_Children,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Lady_Lilith,http://dbpedia.org/resource/Delaware_Art_Museum
http://dbpedia.org/resource/Lady_Seated_at_a_Virginal,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Lady_Standing_at_a_Virginal,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Lady_Writing_a_Letter_with_her_Maid,http://dbpedia.org/resource/National_Gallery_of_Ireland
http://dbpedia.org/resource/Lady_and_her_Cook,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Lady_in_white_(Toorop),http://dbpedia.org/resource/Stedelijk_Museum_Amsterdam
http://dbpedia.org/resource/Lady_of_Vinča,http://dbpedia.org/resource/National_Museum_of_Serbia
http://dbpedia.org/resource/Lady_with_an_Ermine,http://dbpedia.org/resource/Wawel_Castle
http://dbpedia.org/resource/Lamentation_(Gerard_David),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Lamentation_(Pietà),http://dbpedia.org/resource/Louvre
"http://dbpedia.org/resource/Lamentation_of_Christ_(Dürer,_Munich)",http://dbpedia.org/resource/Alte_Pinakothek
"http://dbpedia.org/resource/Lamentation_of_Christ_(Dürer,_Nuremberg)",http://dbpedia.org/resource/Germanisches_Nationalmuseum
http://dbpedia.org/resource/Lamentation_of_Christ_(Mantegna),http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Lamentation_of_Christ_(van_der_Weyden),http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Lamentation_of_Christ_(van_der_Weyden),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Lamentation_over_the_Dead_Christ_(Botticelli),http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/Lamentation_over_the_Dead_Christ_(Perugino),http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Lamentation_over_the_Dead_Christ_with_Saints_(Botticelli),http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Lamentation_over_the_Dead_Christ_with_Saints_(Botticelli),http://dbpedia.org/resource/Museo_Poldi_Pezzoli
http://dbpedia.org/resource/Landon-Era_Birdbath_(Indianapolis),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Landscape_Near_Figueras,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Landscape_near_Arles,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Landscape_with_Charon_Crossing_the_Styx,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Landscape_with_Obelisk,http://dbpedia.org/resource/Isabella_Stewart_Gardner_Museum_theft
http://dbpedia.org/resource/Landscape_with_Orpheus_and_Eurydice,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Landscape_with_Psyche_Outside_the_Palace_of_Cupid,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Landscape_with_Snow,http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/Landscape_with_Waterfall,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Landscape_with_a_Carriage_and_a_Train,http://dbpedia.org/resource/Moscow
http://dbpedia.org/resource/Landscape_with_a_Carriage_and_a_Train,http://dbpedia.org/resource/Pushkin_Museum
http://dbpedia.org/resource/Landscape_with_the_Ashes_of_Phocion,http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Landscape_with_the_Flight_into_Egypt,http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Langlois_Bridge_at_Arles,http://dbpedia.org/resource/Wallraf-Richartz_Museum
http://dbpedia.org/resource/Laocoön_(El_Greco),http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Laocoön_and_His_Sons,http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Large_Arch,http://dbpedia.org/resource/Cleo_Rogers_Memorial_Library
"http://dbpedia.org/resource/Large_Interior_Form,_1953-54",http://dbpedia.org/resource/Art_Institute_of_Chicago
"http://dbpedia.org/resource/Large_Torso,_Arch",http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Las_Hilanderas_(Velázquez),http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Las_Meninas,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Las_Meninas_(Picasso),http://dbpedia.org/resource/Museu_Picasso
http://dbpedia.org/resource/Las_Virgenes_Cristianas_Expuestas_al_Populacho,http://dbpedia.org/resource/Metropolitan_Museum_of_Manila
http://dbpedia.org/resource/Last_Communion_of_St_Jerome_(Botticelli),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Last_Conversation_Piece,http://dbpedia.org/resource/Hirshhorn_Museum_and_Sculpture_Garden
http://dbpedia.org/resource/Last_Supper_(Perugino),http://dbpedia.org/resource/Cenacolo_di_Fuligno
http://dbpedia.org/resource/Last_Supper_(Rosselli),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Last_Supper_(Rubens),http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Last_Supper_(Tintoretto),http://dbpedia.org/resource/Church_of_San_Giorgio_Maggiore
http://dbpedia.org/resource/Last_Supper_(del_Castagno),http://dbpedia.org/resource/Sant'Apollonia
http://dbpedia.org/resource/Last_Words_of_the_Emperor_Marcus_Aurelius,http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Laughing_Boy_(painting),http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Laughing_Cavalier,http://dbpedia.org/resource/Wallace_Collection
http://dbpedia.org/resource/Laughing_boy_with_a_flute,http://dbpedia.org/resource/Staatliches_Museum_Schwerin
http://dbpedia.org/resource/Laura_(Giorgione),http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Le_Bateau,http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Le_Bénédicité,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Le_Déjeuner_en_fourrure,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Le_Déjeuner_sur_l’herbe,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Le_Fumeur,http://dbpedia.org/resource/Carnegie_Museum_of_Art
http://dbpedia.org/resource/Le_Grand_Canal,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston"
http://dbpedia.org/resource/Le_Lanceur_De_Couteaux,http://dbpedia.org/resource/Menil_Collection
http://dbpedia.org/resource/Le_Moulin_de_la_Galette_(Van_Gogh_series),http://dbpedia.org/resource/Carnegie_Museum_of_Art
"http://dbpedia.org/resource/Le_Pont_aux_Anglais,_soleil_couchant",http://dbpedia.org/resource/Musée_des_Beaux-Arts_de_Rouen
http://dbpedia.org/resource/Le_Pont_de_l'Europe,"http://dbpedia.org/resource/Musée_du_Petit_Palais,_Geneva"
http://dbpedia.org/resource/Le_Rêve_Transformé,http://dbpedia.org/resource/Saint_Louis_Art_Museum
http://dbpedia.org/resource/Le_Sommeil,http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Le_Sommeil,http://dbpedia.org/resource/France
http://dbpedia.org/resource/Le_Sommeil,http://dbpedia.org/resource/Petit_Palais
http://dbpedia.org/resource/Le_Suicidé,http://dbpedia.org/resource/Foundation_E.G._Bührle
http://dbpedia.org/resource/Le_Travail_interrompu,http://dbpedia.org/resource/Mead_Art_Museum
http://dbpedia.org/resource/Le_bonheur_de_vivre,http://dbpedia.org/resource/Barnes_Foundation
http://dbpedia.org/resource/Le_concert_champêtre,http://dbpedia.org/resource/Musée_Condé
http://dbpedia.org/resource/Le_goûter_(Tea_Time),http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Le_génie_du_mal,http://dbpedia.org/resource/Liège_Cathedral
http://dbpedia.org/resource/Le_pigeon_aux_petits_pois,http://dbpedia.org/resource/Musée_d'Art_Moderne_de_la_Ville_de_Paris
http://dbpedia.org/resource/Le_rideau_jaune,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Le_ruisseau_noir,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Le_vieillard_(Pourtau),http://dbpedia.org/resource/Museo_Soumaya
http://dbpedia.org/resource/Leda_Atomica,http://dbpedia.org/resource/Dalí_Theatre_and_Museum
http://dbpedia.org/resource/Legend_of_Saint_Ursula,http://dbpedia.org/resource/Gallerie_dell'Accademia
http://dbpedia.org/resource/Lemminkäinen's_Mother,http://dbpedia.org/resource/Ateneum
http://dbpedia.org/resource/Lenin_in_Kremlin_(painting),http://dbpedia.org/resource/Private_collection
"http://dbpedia.org/resource/Leningrad_painting_of_1950-1980s_(Saint_Petersburg,_1994)",http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Leonidas_at_Thermopylae,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Les_Adieux_de_Cinq-Mars_à_Marie_d'Entraigues_or_le_Baiser_du_départ,http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Les_Arènes,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Les_Baigneuses_(Gleizes),http://dbpedia.org/resource/Musée_d'Art_Moderne_de_la_Ville_de_Paris
http://dbpedia.org/resource/Les_Chimères_(painting),http://dbpedia.org/resource/Musée_national_Gustave_Moreau
http://dbpedia.org/resource/Les_Demoiselles_d'Avignon,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Les_Joueurs_de_football,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Les_Orangers,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Houston"
http://dbpedia.org/resource/Les_Trois_Grâces,http://dbpedia.org/resource/National_Museum_of_Women_in_the_Arts
http://dbpedia.org/resource/Les_fleurs_dédaignées,http://dbpedia.org/resource/National_Gallery_of_Australia
http://dbpedia.org/resource/Les_raboteurs_de_parquet,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Les_toits_de_Collioure,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Levitated_Mass,http://dbpedia.org/resource/Los_Angeles_County_Museum_of_Art
http://dbpedia.org/resource/Liberty_Leading_the_People,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Life_Underground,http://dbpedia.org/resource/14th_Street_–_Eighth_Avenue_(New_York_City_Subway)
http://dbpedia.org/resource/Lilacs_in_a_Window,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Lise_(Renoir),http://dbpedia.org/resource/Museum_Folkwang
http://dbpedia.org/resource/Little_Big_Painting,http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Little_Girl_in_a_Blue_Armchair,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Little_Machine_Constructed_by_Minimax_Dadamax_in_Person,http://dbpedia.org/resource/Peggy_Guggenheim_Collection
http://dbpedia.org/resource/Living_Still_Life,http://dbpedia.org/resource/Salvador_Dalí_Museum
http://dbpedia.org/resource/Lobster_Trap_and_Fish_Tail,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Lodgepole_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Look_Mickey,http://dbpedia.org/resource/National_Gallery_of_Art
"http://dbpedia.org/resource/Lord_Howe's_action,_or_the_Glorious_First_of_June",http://dbpedia.org/resource/Queen's_House
http://dbpedia.org/resource/Lorenzo_Monaco,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Lost_Illusions_(painting),http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/Lost_portrait_of_Charles_Edward_Stuart,http://dbpedia.org/resource/Gosford_House
http://dbpedia.org/resource/Love's_Messenger,http://dbpedia.org/resource/Delaware_Art_Museum
http://dbpedia.org/resource/Love_Locked_Out,http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Love_and_the_Maiden,http://dbpedia.org/resource/Fine_Arts_Museums_of_San_Francisco
http://dbpedia.org/resource/Low_Marks_Again,http://dbpedia.org/resource/Tretyakov_Gallery
http://dbpedia.org/resource/Luncheon_of_the_Boating_Party,http://dbpedia.org/resource/The_Phillips_Collection
"http://dbpedia.org/resource/Luxe,_Calme_et_Volupté",http://dbpedia.org/resource/Musée_d'Orsay
"http://dbpedia.org/resource/Lyrical_motifs_in_postwar_Leningrad_painting_(Saint_Petersburg,_1995)",http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/M-Maybe,http://dbpedia.org/resource/Museum_Ludwig
"http://dbpedia.org/resource/Ma_Jolie_(Picasso,_1914)",http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Madame_Clémentine_Valensi_Stora_(L'Algérienne),http://dbpedia.org/resource/Fine_Arts_Museums_of_San_Francisco
http://dbpedia.org/resource/Madame_Moitessier,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Mademoiselle_Rose,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Madonna_Adoring_the_Child_with_Five_Angels_(Botticelli),http://dbpedia.org/resource/Baltimore_Museum_of_Art
http://dbpedia.org/resource/Madonna_Litta,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Madonna_Standing_(van_der_Weyden),http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Madonna_Willys,http://dbpedia.org/resource/São_Paulo_Museum_of_Art
"http://dbpedia.org/resource/Madonna_and_Child_(Botticelli,_Avignon)","http://dbpedia.org/resource/Musée_du_Petit_Palais,_Avignon"
"http://dbpedia.org/resource/Madonna_and_Child_(Botticelli,_Avignon)",http://dbpedia.org/resource/Avignon
http://dbpedia.org/resource/Madonna_and_Child_(Duccio),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Madonna_and_Child_(Lippi),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_and_Child_Enthroned_(Filippo_Lippi),http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/Madonna_and_Child_Enthroned_with_Saints_(Raphael),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Madonna_and_Child_Playing_with_the_Veil,http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Madonna_and_Child_and_Two_Angels_(Botticelli),http://dbpedia.org/resource/Naples
http://dbpedia.org/resource/Madonna_and_Child_and_Two_Angels_(Botticelli),http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Madonna_and_Child_with_St._Anne_(Dei_Palafrenieri),http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Madonna_and_Child_with_St._John_the_Baptist_and_St._Mary_Magdalene,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Madonna_and_Child_with_an_Angel_(Botticelli),http://dbpedia.org/resource/Ospedale_degli_Innocenti
http://dbpedia.org/resource/Madonna_and_Child_with_the_Book,http://dbpedia.org/resource/Norton_Simon_Museum
http://dbpedia.org/resource/Madonna_del_Bordone,http://dbpedia.org/resource/Santa_Maria_dei_Servi_(Siena)
http://dbpedia.org/resource/Madonna_del_Granduca,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Madonna_del_Padiglione_(Botticelli),http://dbpedia.org/resource/Biblioteca_Ambrosiana
http://dbpedia.org/resource/Madonna_del_Prato_(Bellini),http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Madonna_del_Prato_(Raphael),http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Madonna_del_cardellino,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_della_Loggia_(Botticelli),http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Madonna_della_Loggia_(Botticelli),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_della_Vittoria,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Madonna_della_seggiola,http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Madonna_di_Loreto_(Caravaggio),"http://dbpedia.org/resource/Basilica_of_Sant'Agostino,_Rome"
http://dbpedia.org/resource/Madonna_di_Senigallia,"http://dbpedia.org/resource/Palazzo_Ducale,_Urbino"
http://dbpedia.org/resource/Madonna_of_Bruges,"http://dbpedia.org/resource/Church_of_Our_Lady,_Bruges"
http://dbpedia.org/resource/Madonna_of_Humility_(Fra_Angelico),http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Madonna_of_Humility_(Gentile_da_Fabriano),http://dbpedia.org/resource/Pisa
http://dbpedia.org/resource/Madonna_of_Humility_(Gentile_da_Fabriano),"http://dbpedia.org/resource/National_Museum_of_San_Matteo,_Pisa"
http://dbpedia.org/resource/Madonna_of_Loreto_(Raphael),http://dbpedia.org/resource/Musée_Condé
http://dbpedia.org/resource/Madonna_of_Palazzo_Medici-Riccardi,http://dbpedia.org/resource/Palazzo_Medici_Riccardi
http://dbpedia.org/resource/Madonna_of_St._Jerome_(Correggio),http://dbpedia.org/resource/Galleria_nazionale_di_Parma
http://dbpedia.org/resource/Madonna_of_St._Jerome_(Correggio),http://dbpedia.org/resource/Parma
http://dbpedia.org/resource/Madonna_of_Zbraslav,http://dbpedia.org/resource/National_Gallery_in_Prague
http://dbpedia.org/resource/Madonna_of_Zbraslav,http://dbpedia.org/resource/Prague
http://dbpedia.org/resource/Madonna_of_the_Book,http://dbpedia.org/resource/Museo_Poldi_Pezzoli
http://dbpedia.org/resource/Madonna_of_the_Candelabra,http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/Madonna_of_the_Carnation,http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/Madonna_of_the_Magnificat,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_of_the_Pinks,http://dbpedia.org/resource/Minneapolis_Institute_of_Art
http://dbpedia.org/resource/Madonna_of_the_Pomegranate,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_of_the_Quail,http://dbpedia.org/resource/Castelvecchio_Museum
http://dbpedia.org/resource/Madonna_of_the_Red_Cherubims,http://dbpedia.org/resource/Accademia_Carrara_di_Belle_Arti_di_Bergamo
http://dbpedia.org/resource/Madonna_of_the_Rosary_(Caravaggio),http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Madonna_of_the_Rose_(Raphael),http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Madonna_of_the_Rose_Garden,http://dbpedia.org/resource/Castelvecchio_Museum
http://dbpedia.org/resource/Madonna_of_the_Rose_Garden_(Botticelli),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_of_the_Small_Trees,http://dbpedia.org/resource/Accademia_Carrara_di_Belle_Arti_di_Bergamo
http://dbpedia.org/resource/Madonna_of_the_Stairs,http://dbpedia.org/resource/Casa_Buonarroti
http://dbpedia.org/resource/Madonna_of_the_Yarnwinder,http://dbpedia.org/resource/Scottish_National_Gallery
http://dbpedia.org/resource/Madonna_with_Beardless_St._Joseph_(Raphael),http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Madonna_with_Child_Enthroned_between_Saints_John_the_Baptist_and_Sebastian,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_with_Child_and_Saints_(Filippino_Lippi),"http://dbpedia.org/resource/Santo_Spirito,_Florence"
http://dbpedia.org/resource/Madonna_with_Child_and_Saints_(Pontormo),http://dbpedia.org/resource/San_Michele_Visdomini
http://dbpedia.org/resource/Madonna_with_Child_between_Sts._Flavian_and_Onuphrius,http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Madonna_with_Child_with_Young_John_the_Baptist_(Cranach),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madonna_with_Writing_Child,http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Madonna_with_Writing_Child_and_Bishop,http://dbpedia.org/resource/Museu_de_Belles_Arts_de_València
http://dbpedia.org/resource/Madonna_with_Writing_Child_and_St._Jerome,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Madonna_with_the_Blue_Diadem,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Madonna_with_the_Fish,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Madonna_with_the_Long_Neck,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Madras_Rouge,http://dbpedia.org/resource/Barnes_Foundation
http://dbpedia.org/resource/Maestà_(Duccio),http://dbpedia.org/resource/Siena_Cathedral
http://dbpedia.org/resource/Magbo_helmet_mask_for_Oro_society,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Magdalene_with_the_Smoking_Flame,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Mahatma_Gandhi_Memorial_(Milwaukee),http://dbpedia.org/resource/Milwaukee_County_Courthouse
http://dbpedia.org/resource/Malaya_Sadovaya_(painting),http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Malchiostro_Annunciation,http://dbpedia.org/resource/Treviso_Cathedral
http://dbpedia.org/resource/Malle_Babbe,"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
