museum||place
http://dbpedia.org/resource/Dunster_Doll_Museum||http://dbpedia.org/resource/Dunster
http://dbpedia.org/resource/Durham_University_Oriental_Museum||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Durham_University_Oriental_Museum||http://dbpedia.org/resource/Durham
http://dbpedia.org/resource/Durr%C3%ABs_Archaeological_Museum||http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/Durr%C3%ABs_Archaeological_Museum||http://dbpedia.org/resource/Durr%C3%ABs
http://dbpedia.org/resource/Durrell_Museum||http://dbpedia.org/resource/Newfoundland_and_Labrador
http://dbpedia.org/resource/Durrell_Museum||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Durrell_Museum||http://dbpedia.org/resource/Durrell,_Newfoundland_and_Labrador
http://dbpedia.org/resource/Dutch_Navy_Museum||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Dutch_Navy_Museum||http://dbpedia.org/resource/Den_Helder
http://dbpedia.org/resource/Dynamic_Earth||http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Dynamic_Earth||http://dbpedia.org/resource/Greater_Sudbury
http://dbpedia.org/resource/Dynamic_Earth||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/ECHO_Lake_Aquarium_and_Science_Center||http://dbpedia.org/resource/Vermont
http://dbpedia.org/resource/ECHO_Lake_Aquarium_and_Science_Center||http://dbpedia.org/resource/Burlington,_Vermont
http://dbpedia.org/resource/ESMoA||http://dbpedia.org/resource/California
http://dbpedia.org/resource/ESMoA||http://dbpedia.org/resource/El_Segundo,_California
http://dbpedia.org/resource/ESMoA||http://dbpedia.org/resource/Main_Street_(El_Segundo)
http://dbpedia.org/resource/East_Anglia_Transport_Museum||http://dbpedia.org/resource/Suffolk
http://dbpedia.org/resource/East_Anglia_Transport_Museum||http://dbpedia.org/resource/Lowestoft
http://dbpedia.org/resource/East_Anglia_Transport_Museum||http://dbpedia.org/resource/Carlton_Colville
http://dbpedia.org/resource/East_Kentucky_Science_Center||http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/East_Kentucky_Science_Center||http://dbpedia.org/resource/Prestonsburg,_Kentucky
http://dbpedia.org/resource/East_Side_Gallery||http://dbpedia.org/resource/Berlin
http://dbpedia.org/resource/East_Side_Gallery||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/East_Side_Gallery||http://dbpedia.org/resource/M%C3%BChlenstrasse
http://dbpedia.org/resource/East_Tennessee_Historical_Society__Museum_of_East_Tennessee_History__1||http://dbpedia.org/resource/Knoxville,_Tennessee
http://dbpedia.org/resource/Eastern_Shore_Railway_Museum||http://dbpedia.org/resource/Virginia
http://dbpedia.org/resource/Eastern_Shore_Railway_Museum||http://dbpedia.org/resource/Parksley,_Virginia
http://dbpedia.org/resource/Ebenezer_Avery_House||http://dbpedia.org/resource/Groton,_Connecticut
http://dbpedia.org/resource/Eckley_Miners'_Village||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Eckley_Miners'_Village||http://dbpedia.org/resource/Luzerne_County,_Pennsylvania
http://dbpedia.org/resource/Eckley_Miners'_Village||http://dbpedia.org/resource/Foster_Township,_Luzerne_County,_Pennsylvania
http://dbpedia.org/resource/Eckley_Miners'_Village||http://dbpedia.org/resource/Hazleton,_Pennsylvania
http://dbpedia.org/resource/Eckley_Miners'_Village||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/EcoTarium||http://dbpedia.org/resource/Worcester,_Massachusetts
http://dbpedia.org/resource/EdVenture||http://dbpedia.org/resource/Columbia,_South_Carolina
http://dbpedia.org/resource/EdVenture||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Ed_Leith_Cretaceous_Menagerie||http://dbpedia.org/resource/University_of_Manitoba
http://dbpedia.org/resource/Ed_Leith_Cretaceous_Menagerie||http://dbpedia.org/resource/Winnipeg
http://dbpedia.org/resource/Ed_Leith_Cretaceous_Menagerie||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Edgar_Allan_Poe_Museum_(Richmond,_Virginia)||http://dbpedia.org/resource/Richmond,_Virginia
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society||http://dbpedia.org/resource/Alberta
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society||http://dbpedia.org/resource/Edmonton
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Edo-Tokyo_Museum||http://dbpedia.org/resource/Tokyo
http://dbpedia.org/resource/Eduardo_S%C3%ADvori_Museum||http://dbpedia.org/resource/Buenos_Aires
http://dbpedia.org/resource/Eduardo_S%C3%ADvori_Museum||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Educational_Museum_Gama_D'E%C3%A7a||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Educational_Museum_Gama_D'E%C3%A7a||http://dbpedia.org/resource/Rio_Grande_do_Sul
http://dbpedia.org/resource/Educational_Museum_Gama_D'E%C3%A7a||http://dbpedia.org/resource/Santa_Maria,_Rio_Grande_do_Sul
http://dbpedia.org/resource/Edward_Jenner_Museum||http://dbpedia.org/resource/Berkeley,_Gloucestershire
http://dbpedia.org/resource/Egyptian_Geological_Museum||http://dbpedia.org/resource/Maadi
http://dbpedia.org/resource/Egyptian_Museum||http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Egyptian_Museum_(Milan)||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Egyptian_Museum_(Milan)||http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Egyptian_National_Military_Museum||http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Egyptian_National_Military_Museum||http://dbpedia.org/resource/Cairo_Citadel
http://dbpedia.org/resource/Eisenhower_Birthplace_State_Historic_Site||http://dbpedia.org/resource/Denison,_Texas
http://dbpedia.org/resource/Eisinga_Planetarium||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Eisinga_Planetarium||http://dbpedia.org/resource/Franeker
http://dbpedia.org/resource/Eiteljorg_Museum_of_American_Indians_and_Western_Art||http://dbpedia.org/resource/Indianapolis
http://dbpedia.org/resource/Eiteljorg_Museum_of_American_Indians_and_Western_Art||http://dbpedia.org/resource/Indiana
http://dbpedia.org/resource/Eiz%C5%8D_&_T%C5%8Dichi_Kat%C5%8D_Memorial_Art_Museum||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Eiz%C5%8D_&_T%C5%8Dichi_Kat%C5%8D_Memorial_Art_Museum||http://dbpedia.org/resource/Gifu,_Gifu
http://dbpedia.org/resource/Eiz%C5%8D_&_T%C5%8Dichi_Kat%C5%8D_Memorial_Art_Museum||http://dbpedia.org/resource/Gifu_Park
http://dbpedia.org/resource/El_Djem_Archaeological_Museum||http://dbpedia.org/resource/Tunisia
http://dbpedia.org/resource/El_Djem_Archaeological_Museum||http://dbpedia.org/resource/El_Djem
http://dbpedia.org/resource/El_Masnou_Municipal_Nautical_Museum||http://dbpedia.org/resource/El_Masnou
http://dbpedia.org/resource/El_Museo_del_Barrio||http://dbpedia.org/resource/Fifth_Avenue
http://dbpedia.org/resource/El_Museo_del_Barrio||http://dbpedia.org/resource/East_Harlem
http://dbpedia.org/resource/El_Museo_del_Barrio||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/El_Museo_del_Barrio||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/El_Paso_Holocaust_Museum_and_Study_Center||http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/El_Paso_Holocaust_Museum_and_Study_Center||http://dbpedia.org/resource/El_Paso,_Texas
http://dbpedia.org/resource/El_Paso_Museum_of_Archaeology||http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/El_Paso_Museum_of_Archaeology||http://dbpedia.org/resource/El_Paso,_Texas
http://dbpedia.org/resource/El_Ter_Industrial_Museum_%E2%80%93_Can_Sanglas||http://dbpedia.org/resource/Manlleu
http://dbpedia.org/resource/Eldon_House||http://dbpedia.org/resource/London,_Ontario
http://dbpedia.org/resource/Eldon_House||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Electric_City_Trolley_Museum||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Electric_City_Trolley_Museum||http://dbpedia.org/resource/Scranton,_Pennsylvania
http://dbpedia.org/resource/Elgar_Birthplace_Museum||http://dbpedia.org/resource/Worcestershire
http://dbpedia.org/resource/Elgar_Birthplace_Museum||http://dbpedia.org/resource/Broadheath,_Worcestershire
http://dbpedia.org/resource/Elgin_County_Railway_Museum||http://dbpedia.org/resource/St._Thomas,_Ontario
http://dbpedia.org/resource/Elgin_Military_Museum||http://dbpedia.org/resource/St._Thomas,_Ontario
http://dbpedia.org/resource/Eli_Whitney_Museum||http://dbpedia.org/resource/Hamden,_Connecticut
http://dbpedia.org/resource/Eli_and_Edythe_Broad_Art_Museum||http://dbpedia.org/resource/Michigan
http://dbpedia.org/resource/Eli_and_Edythe_Broad_Art_Museum||http://dbpedia.org/resource/East_Lansing,_Michigan
http://dbpedia.org/resource/Elkhorn_City_Railroad_Museum||http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/Elkhorn_City_Railroad_Museum||http://dbpedia.org/resource/Elkhorn_City,_Kentucky
http://dbpedia.org/resource/Ellert_en_Brammert_(museum)||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Ellert_en_Brammert_(museum)||http://dbpedia.org/resource/Schoonoord
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games||http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games||http://dbpedia.org/resource/University_of_Waterloo
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games||http://dbpedia.org/resource/Waterloo,_Ontario
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Elliott_Museum||http://dbpedia.org/resource/Stuart,_Florida
http://dbpedia.org/resource/Elliott_Museum||http://dbpedia.org/resource/Florida_State_Road_A1A
http://dbpedia.org/resource/Elliott_Museum||http://dbpedia.org/resource/Hutchinson_Island_(Florida)
http://dbpedia.org/resource/Ellis_Bird_Farm||http://dbpedia.org/resource/Lacombe,_Alberta
http://dbpedia.org/resource/Ellis_Bird_Farm||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Elmina_Java_Museum||http://dbpedia.org/resource/Ghana
http://dbpedia.org/resource/Elmina_Java_Museum||http://dbpedia.org/resource/Elmina
http://dbpedia.org/resource/Elsecar_Heritage_Centre||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Elsecar_Heritage_Centre||http://dbpedia.org/resource/South_Yorkshire
http://dbpedia.org/resource/Elsecar_Heritage_Centre||http://dbpedia.org/resource/Elsecar
http://dbpedia.org/resource/Ema_Gordon_Klabin_Cultural_Foundation||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Ema_Gordon_Klabin_Cultural_Foundation||http://dbpedia.org/resource/S%C3%A3o_Paulo
http://dbpedia.org/resource/Emily_Carr_House||http://dbpedia.org/resource/Victoria,_British_Columbia
http://dbpedia.org/resource/Emphietsoglou_Gallery_Museum||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Emphietsoglou_Gallery_Museum||http://dbpedia.org/resource/Marousi
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum||http://dbpedia.org/resource/Glenville,_Schenectady_County,_New_York
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Empire_State_Railway_Museum||http://dbpedia.org/resource/Phoenicia_Railroad_Station
http://dbpedia.org/resource/Engineers_Museum||http://dbpedia.org/resource/Finland
http://dbpedia.org/resource/Engineers_Museum||http://dbpedia.org/resource/Miehikk%C3%A4l%C3%A4
http://dbpedia.org/resource/Ennigaldi-Nanna's_museum||http://dbpedia.org/resource/Ur
http://dbpedia.org/resource/Enoch_Turner_School||http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Ephesus_Archaeological_Museum||http://dbpedia.org/resource/%C4%B0zmir_Province
http://dbpedia.org/resource/Ephesus_Archaeological_Museum||http://dbpedia.org/resource/Sel%C3%A7uk
http://dbpedia.org/resource/Ephesus_Archaeological_Museum||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Epigraphical_Museum||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Epigraphical_Museum||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Epigraphy_Museum_of_Tripoli||http://dbpedia.org/resource/Libya
http://dbpedia.org/resource/Epigraphy_Museum_of_Tripoli||http://dbpedia.org/resource/Tripoli
http://dbpedia.org/resource/Erarta||http://dbpedia.org/resource/Vasilyevsky_Island
http://dbpedia.org/resource/Erarta||http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/Erawan_Museum||http://dbpedia.org/resource/Samut_Prakan_Province
http://dbpedia.org/resource/Erie_Art_Museum||http://dbpedia.org/resource/Erie,_Pennsylvania
http://dbpedia.org/resource/Erie_Maritime_Museum||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Erie_Maritime_Museum||http://dbpedia.org/resource/Erie,_Pennsylvania
http://dbpedia.org/resource/Erland_Lee_Museum||http://dbpedia.org/resource/Stoney_Creek,_Ontario
http://dbpedia.org/resource/Erland_Lee_Museum||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Ernesto_de_la_C%C3%A1rcova_Museum_of_Reproductions_and_Comparative_Sculpture||http://dbpedia.org/resource/Buenos_Aires
http://dbpedia.org/resource/Ernesto_de_la_C%C3%A1rcova_Museum_of_Reproductions_and_Comparative_Sculpture||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Es_Baluard||http://dbpedia.org/resource/Majorca
http://dbpedia.org/resource/Es_Baluard||http://dbpedia.org/resource/Palma,_Majorca
http://dbpedia.org/resource/Escher_Museum||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Escher_Museum||http://dbpedia.org/resource/The_Hague
http://dbpedia.org/resource/Estonian_Firefighting_Museum||http://dbpedia.org/resource/Tallinn
http://dbpedia.org/resource/Estonian_Firefighting_Museum||http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_Open_Air_Museum||http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_Open_Air_Museum||http://dbpedia.org/resource/Kopli_Bay
http://dbpedia.org/resource/Estonian_Sports_Museum||http://dbpedia.org/resource/Tartu
http://dbpedia.org/resource/Estrella_Warbird_Museum||http://dbpedia.org/resource/Paso_Robles,_California
http://dbpedia.org/resource/Ethnographic_Museum_(Belgrade)||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Ethnographic_Museum_(Belgrade)||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Ethnographic_Museum_of_Tripoli||http://dbpedia.org/resource/Libya
http://dbpedia.org/resource/Ethnographic_Museum_of_Tripoli||http://dbpedia.org/resource/Tripoli
http://dbpedia.org/resource/Ethnography_and_History_Museum_of_P%C3%B3voa_de_Varzim||http://dbpedia.org/resource/Portugal
http://dbpedia.org/resource/Ethnography_and_History_Museum_of_P%C3%B3voa_de_Varzim||http://dbpedia.org/resource/P%C3%B3voa_de_Varzim
http://dbpedia.org/resource/Ethnological_Museum_of_Berlin||http://dbpedia.org/resource/Dahlem_(Berlin)
http://dbpedia.org/resource/Ethnological_Museum_of_Chittagong||http://dbpedia.org/resource/Chittagong
http://dbpedia.org/resource/Ethnological_Museum_of_Chittagong||http://dbpedia.org/resource/Agrabad
http://dbpedia.org/resource/Evergreen_Aviation_&_Space_Museum||http://dbpedia.org/resource/McMinnville,_Oregon
http://dbpedia.org/resource/Evergreen_Aviation_&_Space_Museum||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Evergreen_Wings_and_Waves_Waterpark||http://dbpedia.org/resource/McMinnville,_Oregon
http://dbpedia.org/resource/Evergreen_Wings_and_Waves_Waterpark||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Everhart_Museum||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Everhart_Museum||http://dbpedia.org/resource/Scranton,_Pennsylvania
http://dbpedia.org/resource/Everhart_Museum||http://dbpedia.org/resource/Nay_Aug_Park
http://dbpedia.org/resource/Exploration_Place||http://dbpedia.org/resource/Kansas
http://dbpedia.org/resource/Exploration_Place||http://dbpedia.org/resource/Wichita,_Kansas
http://dbpedia.org/resource/Exploratorium||http://dbpedia.org/resource/California
http://dbpedia.org/resource/Exploratorium||http://dbpedia.org/resource/San_Francisco
http://dbpedia.org/resource/Exploratorium||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Exploratory_(museum)||http://dbpedia.org/resource/Bristol
http://dbpedia.org/resource/Explosion!_Museum_of_Naval_Firepower||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Explosion!_Museum_of_Naval_Firepower||http://dbpedia.org/resource/Hampshire
http://dbpedia.org/resource/Explosion!_Museum_of_Naval_Firepower||http://dbpedia.org/resource/Gosport
http://dbpedia.org/resource/Eyebeam_Art_and_Technology_Center||http://dbpedia.org/resource/Manhattan
http://dbpedia.org/resource/Eyebeam_Art_and_Technology_Center||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Eyebeam_Art_and_Technology_Center||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/F.C._Porto_Museum||http://dbpedia.org/resource/Portugal
http://dbpedia.org/resource/F.C._Porto_Museum||http://dbpedia.org/resource/Porto
http://dbpedia.org/resource/F.C._Porto_Museum||http://dbpedia.org/resource/Est%C3%A1dio_do_Drag%C3%A3o
http://dbpedia.org/resource/FCSB_Stadium_&_Museum_Tour||http://dbpedia.org/resource/Bucharest
http://dbpedia.org/resource/FCSB_Stadium_&_Museum_Tour||http://dbpedia.org/resource/Stadionul_Steaua
http://dbpedia.org/resource/FC_Barcelona_Museum||http://dbpedia.org/resource/Camp_Nou
http://dbpedia.org/resource/Faberg%C3%A9_Museum||http://dbpedia.org/resource/Baden-Baden
http://dbpedia.org/resource/Fairplex_railway_exhibit||http://dbpedia.org/resource/Fairplex
http://dbpedia.org/resource/False_Creek_Ferries||http://dbpedia.org/resource/Vancouver
http://dbpedia.org/resource/False_Creek_Ferries||http://dbpedia.org/resource/Granville_Island
http://dbpedia.org/resource/Fan_Museum||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Fan_Museum||http://dbpedia.org/resource/Greenwich
http://dbpedia.org/resource/Fanshawe_Pioneer_Village||http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Fanshawe_Pioneer_Village||http://dbpedia.org/resource/London,_Ontario
http://dbpedia.org/resource/Fanshawe_Pioneer_Village||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Fantasy_of_Flight||http://dbpedia.org/resource/Polk_City,_Florida
http://dbpedia.org/resource/Farnborough_Air_Sciences_Trust||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Farnborough_Air_Sciences_Trust||http://dbpedia.org/resource/Hampshire
http://dbpedia.org/resource/Farnborough_Air_Sciences_Trust||http://dbpedia.org/resource/Farnborough,_Hampshire
http://dbpedia.org/resource/Fashion_Institute_of_Design_&_Merchandising_Museum||http://dbpedia.org/resource/Los_Angeles
http://dbpedia.org/resource/Fashion_Institute_of_Technology__The_Museum_at_FIT__1||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Fashion_Museum,_Bath||http://dbpedia.org/resource/Bath,_Somerset
http://dbpedia.org/resource/Fashion_Museum,_Bath||http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Fateh_Burj||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Fateh_Burj||http://dbpedia.org/resource/Ajitgarh
http://dbpedia.org/resource/Fateh_Burj||http://dbpedia.org/resource/Punjab,_India
http://dbpedia.org/resource/Femina_Potens_Art_Gallery||http://dbpedia.org/resource/San_Francisco
http://dbpedia.org/resource/Fenimore_Art_Museum||http://dbpedia.org/resource/Cooperstown,_New_York
http://dbpedia.org/resource/Fenimore_Art_Museum||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Feodosia_Money_Museum||http://dbpedia.org/resource/Crimea
http://dbpedia.org/resource/Feodosia_Money_Museum||http://dbpedia.org/resource/Feodosia
http://dbpedia.org/resource/Ferens_Art_Gallery||http://dbpedia.org/resource/Kingston_upon_Hull
http://dbpedia.org/resource/Fernbank_Museum_of_Natural_History||http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Fernbank_Science_Center||http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Ferndale_Museum||http://dbpedia.org/resource/Ferndale,_California
http://dbpedia.org/resource/Feza_G%C3%BCrsey_Science_Center||http://dbpedia.org/resource/Ankara
http://dbpedia.org/resource/Feza_G%C3%BCrsey_Science_Center||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Figge_Art_Museum||http://dbpedia.org/resource/Davenport,_Iowa
http://dbpedia.org/resource/Figge_Art_Museum||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Figge_Art_Museum||http://dbpedia.org/resource/Iowa
http://dbpedia.org/resource/Fine_Art_and_Ceramic_Museum||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Fine_Art_and_Ceramic_Museum||http://dbpedia.org/resource/Jakarta
http://dbpedia.org/resource/Fine_Art_and_Ceramic_Museum||http://dbpedia.org/resource/West_Jakarta
http://dbpedia.org/resource/Finglesham_Anglo-Saxon_cemetery||http://dbpedia.org/resource/Kent
http://dbpedia.org/resource/Finglesham_Anglo-Saxon_cemetery||http://dbpedia.org/resource/Finglesham
http://dbpedia.org/resource/Finnish_Aviation_Museum||http://dbpedia.org/resource/Finland
http://dbpedia.org/resource/Finnish_Aviation_Museum||http://dbpedia.org/resource/Vantaa
http://dbpedia.org/resource/Finnish_Aviation_Museum||http://dbpedia.org/resource/Veromies
http://dbpedia.org/resource/Fire_Museum_of_Memphis||http://dbpedia.org/resource/Tennessee
http://dbpedia.org/resource/Fire_Museum_of_Memphis||http://dbpedia.org/resource/Memphis,_Tennessee
http://dbpedia.org/resource/Firefly_Estate||http://dbpedia.org/resource/Jamaica
http://dbpedia.org/resource/Firefly_Estate||http://dbpedia.org/resource/Port_Maria
http://dbpedia.org/resource/Firepower_%E2%80%93_The_Royal_Artillery_Museum||http://dbpedia.org/resource/Woolwich
http://dbpedia.org/resource/Firepower_%E2%80%93_The_Royal_Artillery_Museum||http://dbpedia.org/resource/Royal_Arsenal
http://dbpedia.org/resource/Firepower_%E2%80%93_The_Royal_Artillery_Museum||http://dbpedia.org/resource/List_of_sub_regions_used_in_the_London_Plan
http://dbpedia.org/resource/Firing_Line:_Cardiff_Castle_Museum_of_the_Welsh_Soldier||http://dbpedia.org/resource/Cardiff
http://dbpedia.org/resource/Firing_Line:_Cardiff_Castle_Museum_of_the_Welsh_Soldier||http://dbpedia.org/resource/Wales
http://dbpedia.org/resource/Firing_Line:_Cardiff_Castle_Museum_of_the_Welsh_Soldier||http://dbpedia.org/resource/Cardiff_Castle
http://dbpedia.org/resource/First_Floor_Gallery_Harare||http://dbpedia.org/resource/Zimbabwe
http://dbpedia.org/resource/First_Floor_Gallery_Harare||http://dbpedia.org/resource/Harare
http://dbpedia.org/resource/Firstsite||http://dbpedia.org/resource/Colchester
http://dbpedia.org/resource/Fitchburg_Art_Museum||http://dbpedia.org/resource/Fitchburg,_Massachusetts
http://dbpedia.org/resource/Fitchburg_Art_Museum||http://dbpedia.org/resource/Massachusetts
http://dbpedia.org/resource/Fitzwilliam_Museum||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Fitzwilliam_Museum||http://dbpedia.org/resource/Cambridge
http://dbpedia.org/resource/Fleet_Air_Arm_Museum||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Fleet_Air_Arm_Museum||http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Fleet_Air_Arm_Museum||http://dbpedia.org/resource/RNAS_Yeovilton_(HMS_Heron)
http://dbpedia.org/resource/Fleet_Air_Arm_Museum_(Australia)||http://dbpedia.org/resource/Nowra,_New_South_Wales
http://dbpedia.org/resource/Flieger-Flab-Museum||http://dbpedia.org/resource/D%C3%BCbendorf
http://dbpedia.org/resource/Flint_Children's_Museum||http://dbpedia.org/resource/Michigan
http://dbpedia.org/resource/Flint_Children's_Museum||http://dbpedia.org/resource/Flint,_Michigan
http://dbpedia.org/resource/Flint_Hills_Discovery_Center||http://dbpedia.org/resource/Kansas
http://dbpedia.org/resource/Flint_Hills_Discovery_Center||http://dbpedia.org/resource/Manhattan,_Kansas
http://dbpedia.org/resource/Flint_Institute_of_Arts||http://dbpedia.org/resource/Michigan
http://dbpedia.org/resource/Flint_Institute_of_Arts||http://dbpedia.org/resource/Flint,_Michigan
http://dbpedia.org/resource/Flood_Gallery_Fine_Arts_Center||http://dbpedia.org/resource/Asheville,_North_Carolina
http://dbpedia.org/resource/Florence_Air_&_Missile_Museum||http://dbpedia.org/resource/Florence,_South_Carolina
http://dbpedia.org/resource/Florence_Air_&_Missile_Museum||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Florence_Nightingale_Museum||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Florence_Nightingale_Museum||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Florida_Air_Museum||http://dbpedia.org/resource/Lakeland,_Florida
http://dbpedia.org/resource/Florida_Carriage_Museum_&_Resort||http://dbpedia.org/resource/Weirsdale,_Florida
http://dbpedia.org/resource/Florida_Holocaust_Museum||http://dbpedia.org/resource/St._Petersburg,_Florida
http://dbpedia.org/resource/Florida_Holocaust_Museum||http://dbpedia.org/resource/Florida
http://dbpedia.org/resource/Florida_Museum_of_Natural_History||http://dbpedia.org/resource/Gainesville,_Florida
http://dbpedia.org/resource/Florida_Museum_of_Photographic_Arts||http://dbpedia.org/resource/Tampa,_Florida
http://dbpedia.org/resource/Florina_Museum_of_Modern_Art||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Florina_Museum_of_Modern_Art||http://dbpedia.org/resource/West_Macedonia
http://dbpedia.org/resource/Florina_Museum_of_Modern_Art||http://dbpedia.org/resource/Florina
http://dbpedia.org/resource/Florya_Atat%C3%BCrk_Marine_Mansion||http://dbpedia.org/resource/Bak%C4%B1rk%C3%B6y
http://dbpedia.org/resource/Florya_Atat%C3%BCrk_Marine_Mansion||http://dbpedia.org/resource/Istanbul
http://dbpedia.org/resource/Florya_Atat%C3%BCrk_Marine_Mansion||http://dbpedia.org/resource/Florya
http://dbpedia.org/resource/Florya_Atat%C3%BCrk_Marine_Mansion||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Flugausstellung_Hermeskeil||http://dbpedia.org/resource/Hermeskeil
http://dbpedia.org/resource/Flying_Heritage_Collection||http://dbpedia.org/resource/Paine_Field
http://dbpedia.org/resource/Flying_Heritage_Collection||http://dbpedia.org/resource/Everett,_Washington
http://dbpedia.org/resource/Flying_Leatherneck_Aviation_Museum||http://dbpedia.org/resource/California
http://dbpedia.org/resource/Flying_Leatherneck_Aviation_Museum||http://dbpedia.org/resource/San_Diego
http://dbpedia.org/resource/Flying_Leatherneck_Aviation_Museum||http://dbpedia.org/resource/Marine_Corps_Air_Station_Miramar
http://dbpedia.org/resource/Folk_Art_Center||http://dbpedia.org/resource/Asheville,_North_Carolina
http://dbpedia.org/resource/Folk_Lore_Museum_Mysore||http://dbpedia.org/resource/Mysore
