artwork,author
http://dbpedia.org/resource/Cool_It:_The_Skeptical_Environmentalist's_Guide_to_Global_Warming,http://dbpedia.org/resource/Bjørn_Lomborg
http://dbpedia.org/resource/Fire_høytider,http://dbpedia.org/resource/Bjørn_Skaar
http://dbpedia.org/resource/Black_Rage_(book),http://dbpedia.org/resource/Black_Rage_(book)
"http://dbpedia.org/resource/Black_Sun,_Red_Moon","http://dbpedia.org/resource/Black_Sun,_Red_Moon"
http://dbpedia.org/resource/Starling_(software),http://dbpedia.org/resource/Blaine_Cook_(programmer)
http://dbpedia.org/resource/Strange_Brother,http://dbpedia.org/resource/Blair_Niles
http://dbpedia.org/resource/Casanegra,http://dbpedia.org/resource/Blair_Underwood
http://dbpedia.org/resource/Shadow_(Marcia_Brown_book),http://dbpedia.org/resource/Blaise_Cendrars
http://dbpedia.org/resource/I_Killed_My_BFF,http://dbpedia.org/resource/Blake_Berris
http://dbpedia.org/resource/Fireside_Theater,http://dbpedia.org/resource/Blake_Edwards
"http://dbpedia.org/resource/Richard_Diamond,_Private_Detective",http://dbpedia.org/resource/Blake_Edwards
http://dbpedia.org/resource/Peter_Gunn,http://dbpedia.org/resource/Blake_Edwards
http://dbpedia.org/resource/Victor/Victoria_(musical),http://dbpedia.org/resource/Blake_Edwards
http://dbpedia.org/resource/Meet_McGraw,http://dbpedia.org/resource/Blake_Edwards
http://dbpedia.org/resource/The_Last_Weekend_(TV_series),http://dbpedia.org/resource/Blake_Morrison
http://dbpedia.org/resource/The_Prince_of_Venice_Beach,http://dbpedia.org/resource/Blake_Nelson
http://dbpedia.org/resource/Girl_(novel),http://dbpedia.org/resource/Blake_Nelson
http://dbpedia.org/resource/Paranoid_Park_(novel),http://dbpedia.org/resource/Blake_Nelson
http://dbpedia.org/resource/Gender_Blender,http://dbpedia.org/resource/Blake_Nelson
http://dbpedia.org/resource/Recovery_Road,http://dbpedia.org/resource/Blake_Nelson
http://dbpedia.org/resource/Bull_Rider_and_the_Cody_Nite_Rodeo,http://dbpedia.org/resource/Blake_Paul_Neubert
http://dbpedia.org/resource/The_Church_of_Satan_(book),http://dbpedia.org/resource/Blanche_Barton
http://dbpedia.org/resource/The_Secret_Life_of_a_Satanist,http://dbpedia.org/resource/Blanche_Barton
http://dbpedia.org/resource/Camille_(1984_film),http://dbpedia.org/resource/Blanche_Hanalis
http://dbpedia.org/resource/The_Young_Lion,http://dbpedia.org/resource/Blanche_d'Alpuget
http://dbpedia.org/resource/The_Breaking_of_the_Drought__The_Breaking_of_the_Drought__1,http://dbpedia.org/resource/Bland_Holt
http://dbpedia.org/resource/Jog.fm,http://dbpedia.org/resource/Blendist_LLC
http://dbpedia.org/resource/The_Destiny_of_The_Mother_Church,http://dbpedia.org/resource/Bliss_Knapp
http://dbpedia.org/resource/A_Catalogue_of_Books_Printed_in_the_Fifteenth_Century_now_in_the_Bodleian_Library,http://dbpedia.org/resource/Block_book
http://dbpedia.org/resource/Chasing_Vermeer,http://dbpedia.org/resource/Blue_Balliett
http://dbpedia.org/resource/The_Wright_3,http://dbpedia.org/resource/Blue_Balliett
http://dbpedia.org/resource/The_Calder_Game,http://dbpedia.org/resource/Blue_Balliett
"http://dbpedia.org/resource/I_de_mörka_rummen,_i_de_ljusa",http://dbpedia.org/resource/Bo_Carpelan
http://dbpedia.org/resource/The_Wiki_Way,http://dbpedia.org/resource/Bo_Leuf
http://dbpedia.org/resource/Tripod.com,http://dbpedia.org/resource/Bo_Peabody
http://dbpedia.org/resource/Larva_(film),http://dbpedia.org/resource/Boaz_Davidson
http://dbpedia.org/resource/Hammerhead:_Shark_Frenzy,http://dbpedia.org/resource/Boaz_Davidson
http://dbpedia.org/resource/Mansquito,http://dbpedia.org/resource/Boaz_Davidson
http://dbpedia.org/resource/What_to_Do_After_You_Hit_Return,http://dbpedia.org/resource/Bob_Albrecht
http://dbpedia.org/resource/Target_(UK_TV_series),http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/Into_the_Labyrinth_(TV_series),http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/Sky_(TV_serial),http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/King_of_the_Castle,http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/A_Matter_of_Loaf_and_Death,http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/Wallace_and_Gromit,http://dbpedia.org/resource/Bob_Baker_(scriptwriter)
http://dbpedia.org/resource/City_Lights_(TV_series),http://dbpedia.org/resource/Bob_Black_(comedy_writer)
http://dbpedia.org/resource/Galloping_Galaxies!,http://dbpedia.org/resource/Bob_Block
http://dbpedia.org/resource/Pardon_My_Genie,http://dbpedia.org/resource/Bob_Block
http://dbpedia.org/resource/We_Got_It_Made,http://dbpedia.org/resource/Bob_Brunner
http://dbpedia.org/resource/Secrets_and_Lies_(book),http://dbpedia.org/resource/Bob_Burton_(journalist)
http://dbpedia.org/resource/The_Ren_&_Stimpy_Show,http://dbpedia.org/resource/Bob_Camp
http://dbpedia.org/resource/Return_to_the_Forbidden_Planet,http://dbpedia.org/resource/Bob_Carlton
http://dbpedia.org/resource/The_Lucy–Desi_Comedy_Hour,"http://dbpedia.org/resource/Bob_Carroll,_Jr."
http://dbpedia.org/resource/I_Love_Lucy,"http://dbpedia.org/resource/Bob_Carroll,_Jr."
http://dbpedia.org/resource/Hollywood_Premiere_Theatre,"http://dbpedia.org/resource/Bob_Carroll,_Jr."
http://dbpedia.org/resource/Bulls_Bears_and_the_Ballot_Box,http://dbpedia.org/resource/Bob_Deitrick
http://dbpedia.org/resource/D.C._Follies,http://dbpedia.org/resource/Bob_Dolan_Smith
http://dbpedia.org/resource/Writings_and_Drawings,http://dbpedia.org/resource/Bob_Dylan
http://dbpedia.org/resource/Chronicles:_Volume_One,http://dbpedia.org/resource/Bob_Dylan
http://dbpedia.org/resource/Tarantula_(Dylan_book),http://dbpedia.org/resource/Bob_Dylan
http://dbpedia.org/resource/True_Believers_(miniseries),http://dbpedia.org/resource/Bob_Ellis
http://dbpedia.org/resource/Infamous_Victory:_Ben_Chifley's_Battle_for_Coal,http://dbpedia.org/resource/Bob_Ellis
http://dbpedia.org/resource/Case_for_the_Defence,http://dbpedia.org/resource/Bob_Ellis
http://dbpedia.org/resource/The_Legend_of_King_O'Malley,http://dbpedia.org/resource/Bob_Ellis
http://dbpedia.org/resource/Phyllis_(TV_series),http://dbpedia.org/resource/Bob_Ellison
http://dbpedia.org/resource/The_Julie_Andrews_Hour,http://dbpedia.org/resource/Bob_Ellison
http://dbpedia.org/resource/It's_Our_Stuff,http://dbpedia.org/resource/Bob_Ezrin
http://dbpedia.org/resource/John_Denver_and_the_Muppets:_A_Christmas_Together,http://dbpedia.org/resource/Bob_Finkel
http://dbpedia.org/resource/The_Dennis_O'Keefe_Show,http://dbpedia.org/resource/Bob_Fisher_(screenwriter)
http://dbpedia.org/resource/The_Legend_of_Zelda_(1989_TV_series),http://dbpedia.org/resource/Bob_Forward
http://dbpedia.org/resource/Chicago_(musical),http://dbpedia.org/resource/Bob_Fosse
http://dbpedia.org/resource/Big_Deal_(musical),http://dbpedia.org/resource/Bob_Fosse
http://dbpedia.org/resource/Harry_and_the_Hendersons_(TV_series),http://dbpedia.org/resource/Bob_Fraser_(TV_producer)
http://dbpedia.org/resource/Back_to_the_Future_(musical),http://dbpedia.org/resource/Bob_Gale
http://dbpedia.org/resource/Beatlemania_(musical),http://dbpedia.org/resource/Bob_Gill_(artist)
"http://dbpedia.org/resource/Rock_'N_Roll!_The_First_5,000_Years",http://dbpedia.org/resource/Bob_Gill_(artist)
http://dbpedia.org/resource/Henry's_Cat,http://dbpedia.org/resource/Bob_Godfrey
http://dbpedia.org/resource/Love_Does,http://dbpedia.org/resource/Bob_Goff
http://dbpedia.org/resource/The_Batman/Superman_Hour,http://dbpedia.org/resource/Bob_Kane
http://dbpedia.org/resource/The_World's_Greatest_Super_Friends,http://dbpedia.org/resource/Bob_Kane
http://dbpedia.org/resource/Hocus_Focus_(TV_series),http://dbpedia.org/resource/Bob_Keiber
http://dbpedia.org/resource/Space:_1999,http://dbpedia.org/resource/Bob_Kellett
http://dbpedia.org/resource/Hidden_Hills,http://dbpedia.org/resource/Bob_Kushell
http://dbpedia.org/resource/The_Tracy_Morgan_Show,http://dbpedia.org/resource/Bob_Kushell
http://dbpedia.org/resource/Tom_Terrific,http://dbpedia.org/resource/Bob_Kuwahara
http://dbpedia.org/resource/Bananas_in_Pyjamas,http://dbpedia.org/resource/Bob_La_Castra
http://dbpedia.org/resource/The_Shapies,http://dbpedia.org/resource/Bob_La_Castra
http://dbpedia.org/resource/Malibu_U,http://dbpedia.org/resource/Bob_Lauher
http://dbpedia.org/resource/Battlestars_(game_show),http://dbpedia.org/resource/Bob_Logan_(film_director)
http://dbpedia.org/resource/Elf:_The_Musical,http://dbpedia.org/resource/Bob_Martin_(comedian)
http://dbpedia.org/resource/Minsky's,http://dbpedia.org/resource/Bob_Martin_(comedian)
http://dbpedia.org/resource/Sensitive_Skin_(Canadian_TV_series),http://dbpedia.org/resource/Bob_Martin_(comedian)
http://dbpedia.org/resource/Michael:_Tuesdays_and_Thursdays,http://dbpedia.org/resource/Bob_Martin_(comedian)
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/resource/Bob_Martin_(comedian)
http://dbpedia.org/resource/Prettybelle,http://dbpedia.org/resource/Bob_Merrill
http://dbpedia.org/resource/The_Weekenders_(TV_pilot),http://dbpedia.org/resource/Bob_Mortimer
http://dbpedia.org/resource/House_of_Fools_(TV_series),http://dbpedia.org/resource/Bob_Mortimer
http://dbpedia.org/resource/Monkey_Trousers,http://dbpedia.org/resource/Bob_Mortimer
http://dbpedia.org/resource/Bringing_Up_Buddy,http://dbpedia.org/resource/Bob_Mosher
http://dbpedia.org/resource/Meet_Mr._McNutley,http://dbpedia.org/resource/Bob_Mosher
http://dbpedia.org/resource/Danny_(TV_series),http://dbpedia.org/resource/Bob_Nickman
http://dbpedia.org/resource/Derek_and_Simon,http://dbpedia.org/resource/Bob_Odenkirk
http://dbpedia.org/resource/The_Ben_Stiller_Show,http://dbpedia.org/resource/Bob_Odenkirk
http://dbpedia.org/resource/With_Bob_and_David,http://dbpedia.org/resource/Bob_Odenkirk
http://dbpedia.org/resource/Next!_(TV_series),http://dbpedia.org/resource/Bob_Odenkirk
http://dbpedia.org/resource/Casper's_Halloween_Special,http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/The_Richie_Rich/Scooby-Doo_Show,http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/The_Dick_Tracy_Show,http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/The_Funtastic_World_of_Hanna-Barbera_Arena_Show,http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/The_Kwicky_Koala_Show,http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/Yogi's_Ark_Lark,http://dbpedia.org/resource/Bob_Ogle
"http://dbpedia.org/resource/What's_New,_Mr._Magoo%3F",http://dbpedia.org/resource/Bob_Ogle
http://dbpedia.org/resource/Si_(book),http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Si_(novel),http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Lumayo_Ka_Nga_Sa_Akin,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Alamat_ng_Gubat,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Macarthur_(novel),http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/ABNKKBSNPLAko%3F!,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Ang_Paboritong_Libro_ni_Hudas,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Bakit_Baligtad_Magbasa_ng_Libro_ang_mga_Pilipino%3F,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Ang_mga_Kaibigan_ni_Mama_Susan,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Stainless_Longganisa,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/Kapitan_Sino,http://dbpedia.org/resource/Bob_Ong
http://dbpedia.org/resource/The_Late_Late_Show_with_Craig_Ferguson,http://dbpedia.org/resource/Bob_Oschack
http://dbpedia.org/resource/The_Greatest_Show_on_Earth_(TV_series),http://dbpedia.org/resource/Bob_Rafelson
http://dbpedia.org/resource/The_Magic_Show,http://dbpedia.org/resource/Bob_Randall_(author)
http://dbpedia.org/resource/BadJocks.com,http://dbpedia.org/resource/Bob_Reno
http://dbpedia.org/resource/Kim_Possible:_A_Sitch_in_Time,http://dbpedia.org/resource/Bob_Roth
"http://dbpedia.org/resource/Guestward,_Ho!",http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/The_Ann_Sothern_Show,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/The_Lucy–Desi_Comedy_Hour,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/It's_Always_Jan,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/I_Love_Lucy,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/That's_My_Boy_(U.S._TV_series),http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/December_Bride,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/Professional_Father,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/The_Jimmy_Durante_Show,http://dbpedia.org/resource/Bob_Schiller
http://dbpedia.org/resource/Kim_Possible_Movie:_So_the_Drama,http://dbpedia.org/resource/Bob_Schooley
http://dbpedia.org/resource/Dark_Night_In_Toyland,http://dbpedia.org/resource/Bob_Shaw
http://dbpedia.org/resource/Light_of_Other_Days,http://dbpedia.org/resource/Bob_Shaw
http://dbpedia.org/resource/The_Return_of_Sherlock_Holmes_(1987_film),http://dbpedia.org/resource/Bob_Shayne
http://dbpedia.org/resource/The_Beatles:_The_Biography,http://dbpedia.org/resource/Bob_Spitz
"http://dbpedia.org/resource/Guestward,_Ho!",http://dbpedia.org/resource/Bob_Weiskopf
http://dbpedia.org/resource/The_Lucy–Desi_Comedy_Hour,http://dbpedia.org/resource/Bob_Weiskopf
http://dbpedia.org/resource/I_Love_Lucy,http://dbpedia.org/resource/Bob_Weiskopf
http://dbpedia.org/resource/Crooked_Zebra,http://dbpedia.org/resource/Bob_Weltlich
http://dbpedia.org/resource/Joshua_Jones_(TV_series),http://dbpedia.org/resource/Bob_Wilson_(cartoonist)
http://dbpedia.org/resource/Shadow_(Bob_Woodward_book),http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/The_War_Within_(Woodward_book),http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/State_of_Denial,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/Bush_at_War,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/The_Final_Days,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/Plan_of_Attack,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/All_the_President's_Men,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/The_Brethren_(non-fiction),http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/Obama's_Wars,http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/Wired_(book),http://dbpedia.org/resource/Bob_Woodward
http://dbpedia.org/resource/Teen_Spirit_(film),http://dbpedia.org/resource/Bob_Young_(TV_producer)
http://dbpedia.org/resource/Revenge_of_the_Bridesmaids,http://dbpedia.org/resource/Bob_Young_(TV_producer)
http://dbpedia.org/resource/Maybe_This_Time,http://dbpedia.org/resource/Bob_Young_(TV_producer)
http://dbpedia.org/resource/Cab_Gallery,http://dbpedia.org/resource/Bob_and_Roberta_Smith
"http://dbpedia.org/resource/Control(human,_data,_sound)",http://dbpedia.org/resource/Bob_van_Luijt
http://dbpedia.org/resource/Black_Blossom,http://dbpedia.org/resource/Boban_Knežević
http://dbpedia.org/resource/Ye_Meri_Life_Hai,http://dbpedia.org/resource/Bobby_Bhonsle
http://dbpedia.org/resource/Kahaani_Ghar_Ghar_Kii,http://dbpedia.org/resource/Bobby_Bhonsle
http://dbpedia.org/resource/My_Life_in_Porn,http://dbpedia.org/resource/Bobby_Blake
http://dbpedia.org/resource/What_What_(In_the_Butt),http://dbpedia.org/resource/Bobby_Ciraldo
http://dbpedia.org/resource/ChristianCinema.com,http://dbpedia.org/resource/Bobby_Downes
http://dbpedia.org/resource/The_Swamp_Critters_of_Lost_Lagoon,http://dbpedia.org/resource/Bobby_Goldsboro
http://dbpedia.org/resource/Victory_Canteen,http://dbpedia.org/resource/Bobby_Lauher
http://dbpedia.org/resource/Masculinities_Without_Men%3F,http://dbpedia.org/resource/Bobby_Noble_(academic)
http://dbpedia.org/resource/Orr:_My_Story,http://dbpedia.org/resource/Bobby_Orr
http://dbpedia.org/resource/One_Day_in_My_Life,http://dbpedia.org/resource/Bobby_Sands
http://dbpedia.org/resource/(RED)Wire,http://dbpedia.org/resource/Bobby_Shriver
http://dbpedia.org/resource/Willo_the_Wisp,http://dbpedia.org/resource/Bobby_Spargo
http://dbpedia.org/resource/Enterprise_Integration_Patterns,http://dbpedia.org/resource/Bobby_Woolf
http://dbpedia.org/resource/The_Moxy_Show,http://dbpedia.org/resource/Bobcat_Goldthwait
http://dbpedia.org/resource/Mound_of_the_Unbeaten,http://dbpedia.org/resource/Bogdan_Bogdanović
http://dbpedia.org/resource/Stone_Flower_(sculpture),http://dbpedia.org/resource/Bogdan_Bogdanović
http://dbpedia.org/resource/VBS2,http://dbpedia.org/resource/Bohemia_Interactive
http://dbpedia.org/resource/VBS2,http://dbpedia.org/resource/Bohemia_Interactive_Simulations
http://dbpedia.org/resource/Ah_My_Buddha,http://dbpedia.org/resource/Bohemian_K
http://dbpedia.org/resource/Dancing_Lessons_for_the_Advanced_in_Age,http://dbpedia.org/resource/Bohumil_Hrabal
http://dbpedia.org/resource/Too_Loud_a_Solitude,http://dbpedia.org/resource/Bohumil_Hrabal
http://dbpedia.org/resource/I_Served_the_King_of_England,http://dbpedia.org/resource/Bohumil_Hrabal
http://dbpedia.org/resource/Menace_from_the_Moon_(1925_novel),http://dbpedia.org/resource/Bohun_Lynch
http://dbpedia.org/resource/Sun-Ken_Rock,http://dbpedia.org/resource/Boichi
http://dbpedia.org/resource/The_Living_and_the_Dead_(Boileau-Narcejac_novel),http://dbpedia.org/resource/Boileau-Narcejac
http://dbpedia.org/resource/Gone_Too_Far!,http://dbpedia.org/resource/Bola_Agbaje
http://dbpedia.org/resource/Pharaoh_(novel),http://dbpedia.org/resource/Bolesław_Prus
http://dbpedia.org/resource/The_Doll_(novel),http://dbpedia.org/resource/Bolesław_Prus
http://dbpedia.org/resource/A_Legend_of_Old_Egypt,http://dbpedia.org/resource/Bolesław_Prus
http://dbpedia.org/resource/SF_X_Fantasy_Rayforce,http://dbpedia.org/resource/Bom_Ui-hwan
http://dbpedia.org/resource/Matrka:_Voices_Within,http://dbpedia.org/resource/Bombay_Jayashri
http://dbpedia.org/resource/HumorFeed,http://dbpedia.org/resource/Bongo_News
http://dbpedia.org/resource/Leland_I,http://dbpedia.org/resource/Bonnie_Bronson
http://dbpedia.org/resource/A_Good_House,http://dbpedia.org/resource/Bonnie_Burnard
http://dbpedia.org/resource/Life_with_Bonnie,http://dbpedia.org/resource/Bonnie_Hunt
http://dbpedia.org/resource/The_Building_(TV_series),http://dbpedia.org/resource/Bonnie_Hunt
http://dbpedia.org/resource/Bonnie_(TV_series),http://dbpedia.org/resource/Bonnie_Hunt
http://dbpedia.org/resource/Bono:_In_Conversation_with_Michka_Assayas,http://dbpedia.org/resource/Bono
http://dbpedia.org/resource/(RED)Wire,http://dbpedia.org/resource/Bono
http://dbpedia.org/resource/U2_by_U2,http://dbpedia.org/resource/Bono
http://dbpedia.org/resource/Gentle_Julia_(novel),http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Alice_Adams_(novel),http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/The_Magnificent_Ambersons,http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Penrod,http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Penrod_Jashber,http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Penrod_and_Sam,http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Monsieur_Beaucaire_(novel),http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Seventeen_(Tarkington_novel),http://dbpedia.org/resource/Booth_Tarkington
http://dbpedia.org/resource/Overland_Trail_(TV_series),http://dbpedia.org/resource/Borden_Chase
http://dbpedia.org/resource/The_Detectives_(1959_TV_series),http://dbpedia.org/resource/Borden_Chase
http://dbpedia.org/resource/Borghese_Gladiator,http://dbpedia.org/resource/Borghese_Gladiator
http://dbpedia.org/resource/Playing_It_My_Way,http://dbpedia.org/resource/Boria_Majumdar
http://dbpedia.org/resource/Special_Assignments,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Winter_Queen_(novel),http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/She_Lover_of_Death,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Coronation_(novel),http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/Murder_on_the_Leviathan,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Death_of_Achilles,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/F.M._(novel),http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_State_Counsellor,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Diamond_Chariot,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Turkish_Gambit,http://dbpedia.org/resource/Boris_Akunin
http://dbpedia.org/resource/The_Dream_of_Rome,http://dbpedia.org/resource/Boris_Johnson
http://dbpedia.org/resource/Necropolis_(Pahor_novel),http://dbpedia.org/resource/Boris_Pahor
http://dbpedia.org/resource/Doctor_Zhivago_(novel),http://dbpedia.org/resource/Boris_Pasternak
http://dbpedia.org/resource/Messiah_(Starling_novel),http://dbpedia.org/resource/Boris_Starling
http://dbpedia.org/resource/The_Red_Grass,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Froth_on_the_Daydream,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Turmoil_in_the_Swaths,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Autumn_in_Peking,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Heartsnatcher,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Je_voudrais_pas_crever,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/I_Spit_on_Your_Graves,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/The_Dead_All_Have_the_Same_Skin,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Vercoquin_and_the_Plankton,http://dbpedia.org/resource/Boris_Vian
http://dbpedia.org/resource/Rabies_(novel),http://dbpedia.org/resource/Borislav_Pekić
http://dbpedia.org/resource/Quattro_Pro,http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/Visual_Component_Library,http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/Delphi_(programming_language),http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/StarTeam,http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/Object_Windows_Library,http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/Visibroker,http://dbpedia.org/resource/Borland
http://dbpedia.org/resource/A_Little_Snow_Fairy_Sugar__manga__1,http://dbpedia.org/resource/Botan_Hanayashiki
http://dbpedia.org/resource/Kissxsis,http://dbpedia.org/resource/Bow_Ditama
http://dbpedia.org/resource/Fight_Ippatsu!_Jūden-chan!!,http://dbpedia.org/resource/Bow_Ditama
http://dbpedia.org/resource/Boy_Scout_Handbook,http://dbpedia.org/resource/Boy_Scouts_of_America
http://dbpedia.org/resource/Climate_Capitalism,http://dbpedia.org/resource/Boyd_Cohen
http://dbpedia.org/resource/The_Holy_Temple,http://dbpedia.org/resource/Boyd_K._Packer
http://dbpedia.org/resource/RoboCop:_Prime_Directives,http://dbpedia.org/resource/Brad_Abraham
http://dbpedia.org/resource/Stonehenge_Apocalypse,http://dbpedia.org/resource/Brad_Abraham
http://dbpedia.org/resource/Morgan_Spurlock's_New_Britannia,http://dbpedia.org/resource/Brad_Aldous
http://dbpedia.org/resource/Tell_It_to_the_Marines_(TV_series),http://dbpedia.org/resource/Brad_Ashton
http://dbpedia.org/resource/Husbands_(TV_series),http://dbpedia.org/resource/Brad_Bell_(producer)
http://dbpedia.org/resource/Pretty/Handsome,http://dbpedia.org/resource/Brad_Falchuk
http://dbpedia.org/resource/A_Flag_Full_of_Stars,http://dbpedia.org/resource/Brad_Ferguson
http://dbpedia.org/resource/The_World_Next_Door,http://dbpedia.org/resource/Brad_Ferguson
http://dbpedia.org/resource/Crisis_on_Centaurus,http://dbpedia.org/resource/Brad_Ferguson
http://dbpedia.org/resource/Gearman,http://dbpedia.org/resource/Brad_Fitzpatrick
http://dbpedia.org/resource/LiveJournal,http://dbpedia.org/resource/Brad_Fitzpatrick
http://dbpedia.org/resource/The_Jackie_Thomas_Show,http://dbpedia.org/resource/Brad_Isaacs
http://dbpedia.org/resource/The_Nervous_Breakdown_(magazine),http://dbpedia.org/resource/Brad_Listi
http://dbpedia.org/resource/The_Book_of_Fate,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_First_Counsel,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Book_of_Lies_(Meltzer_novel),http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Inner_Circle,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/I_Am_Albert_Einstein,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/Heroes_for_My_Son,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Fifth_Assassin,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Tenth_Justice,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Millionaires,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/History_Decoded:_The_10_Greatest_Conspiracies_of_All_Time,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/The_Zero_Game,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/I_Am_Abraham_Lincoln,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/I_Am_Rosa_Parks,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/Dead_Even,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/Heroes_for_My_Daughter,http://dbpedia.org/resource/Brad_Meltzer
http://dbpedia.org/resource/I_Am_Amelia_Earhart,http://dbpedia.org/resource/Brad_Meltzer
"http://dbpedia.org/resource/China,_IL",http://dbpedia.org/resource/Brad_Neely
"http://dbpedia.org/resource/A_Donkey,_3_Rocks,_and_a_Bird.",http://dbpedia.org/resource/Brad_Rude
http://dbpedia.org/resource/Just_the_Ten_of_Us,http://dbpedia.org/resource/Brad_Slaight
