artwork||museum
http://dbpedia.org/resource/Portrait_of_History||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Portrait_of_Innocent_X||http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Portrait_of_Ippolito_de'_Medici||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Isaak_Abrahamsz._Massa||http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Portrait_of_Isabella_of_Portugal||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Jacopo_Strada||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Jacques_Nayral||http://dbpedia.org/resource/Tate_Modern
http://dbpedia.org/resource/Portrait_of_Jakob_Fugger||http://dbpedia.org/resource/Augsburg
http://dbpedia.org/resource/Portrait_of_Jakob_Fugger||http://dbpedia.org/resource/Staatsgalerie_Altdeutsche_Meister
http://dbpedia.org/resource/Portrait_of_Jakob_Muffel||http://dbpedia.org/resource/Berlin
http://dbpedia.org/resource/Portrait_of_Jakob_Muffel||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Portrait_of_Juan_de_Pareja||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Kitty||http://dbpedia.org/resource/The_New_Art_Gallery_Walsall
http://dbpedia.org/resource/Portrait_of_Krist%C3%B3f_Heged%C5%B1s||http://dbpedia.org/resource/Hungarian_National_Museum
http://dbpedia.org/resource/Portrait_of_Lavinia_Vecellio||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Leo_X_(Raphael)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Leslie_W._Miller||http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Lorenzo_Cybo||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Portrait_of_Lorenzo_di_Credi||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_Luca_Pacioli||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Lucina_Brembati||http://dbpedia.org/resource/Accademia_Carrara_di_Belle_Arti_di_Bergamo
http://dbpedia.org/resource/Portrait_of_Lucrezia_Panciatichi||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Madame_Marie-Louise_Trudaine||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_Madame_R%C3%A9camier||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_Madame_X||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Maddalena_Doni||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Olivia_Boteler_Porter||http://dbpedia.org/resource/Bowes_Museum
http://dbpedia.org/resource/Portrait_of_P%C3%A8re_Tanguy||http://dbpedia.org/resource/Mus%C3%A9e_Rodin
http://dbpedia.org/resource/Portrait_of_Perugino_(Raphael)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Philip_IV_in_Armour||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Pier_Maria_Rossi_di_San_Secondo||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_Pietro_Aretino||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Pietro_Bembo_(Raphael)||http://dbpedia.org/resource/Museum_of_Fine_Arts_(Budapest)
http://dbpedia.org/resource/Portrait_of_Pope_Julius_II_(Raphael)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Pope_Julius_II_(Raphael)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_Pope_Paul_III_(Titian)||http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Portrait_of_Pope_Paul_V||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Portrait_of_Pope_Pius_VII||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_Prince_Philip_Prospero||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Queen_Christina_of_Denmark||http://dbpedia.org/resource/National_Museum_of_Serbia
http://dbpedia.org/resource/Portrait_of_Seymour_H._Knox||http://dbpedia.org/resource/Albright%E2%80%93Knox_Art_Gallery
http://dbpedia.org/resource/Portrait_of_Sigismondo_Pandolfo_Malatesta||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_Sigismund_of_Luxemburg||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_Simonetta_Vespucci_(Piero_di_Cosimo)||http://dbpedia.org/resource/Mus%C3%A9e_Cond%C3%A9
http://dbpedia.org/resource/Portrait_of_Sir_Richard_Southwell||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_Sir_Thomas_More_(Holbein)||http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Portrait_of_Suzanne_Bloch||http://dbpedia.org/resource/S%C3%A3o_Paulo
http://dbpedia.org/resource/Portrait_of_Suzanne_Bloch||http://dbpedia.org/resource/S%C3%A3o_Paulo_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_Ugolino_Martelli||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Portrait_of_Vincent_Nubiola||http://dbpedia.org/resource/Museum_Folkwang
http://dbpedia.org/resource/Portrait_of_Vincenzo_Anastagi||http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Portrait_of_Vincenzo_Mosti||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_Wally||http://dbpedia.org/resource/Leopold_Museum
http://dbpedia.org/resource/Portrait_of_Yevgeny_Mravinsky||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Portrait_of_a_Cardinal_(Raphael)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Portrait_of_a_Carthusian||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Clad_Warrior_(Savoldo)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_a_Clad_Warrior_(Savoldo)||http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Portrait_of_a_Collector||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Condottiero_(Bellini)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Gentleman_with_a_Lion_Paw||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_a_Kleptomaniac||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Ghent
http://dbpedia.org/resource/Portrait_of_a_Knight_(Carpaccio)||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Portrait_of_a_Lady_known_as_Esmeralda_Brandini||http://dbpedia.org/resource/Victoria_and_Albert_Museum
http://dbpedia.org/resource/Portrait_of_a_Large_Dog||http://dbpedia.org/resource/National_Maritime_Museum
http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_London)||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_London)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Madrid)||http://dbpedia.org/resource/Madrid
http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Pavia)||http://dbpedia.org/resource/Pavia
http://dbpedia.org/resource/Portrait_of_a_Man_(Antonello_da_Messina,_Turin)||http://dbpedia.org/resource/Turin_City_Museum_of_Ancient_Art
http://dbpedia.org/resource/Portrait_of_a_Man_(Mantegna)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_(Raphael)||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Portrait_of_a_Man_(Self_Portrait%3F)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Man_(Signorelli)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Portrait_of_a_Man_(Vel%C3%A1zquez)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_Rising_from_His_Chair||http://dbpedia.org/resource/Taft_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Man_with_a_Blue_Chaperon||http://dbpedia.org/resource/Brukenthal_National_Museum
http://dbpedia.org/resource/Portrait_of_a_Man_with_a_Medal_of_Cosimo_the_Elder||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_a_Musician||http://dbpedia.org/resource/Biblioteca_Ambrosiana
http://dbpedia.org/resource/Portrait_of_a_Young_Englishman||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_London)||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_London)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_Pitti_Palace)||http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Botticelli,_Pitti_Palace)||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Lotto,_Uffizi)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Portrait_of_a_Young_Man_(Masaccio)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Man_with_a_Golden_Chain||http://dbpedia.org/resource/S%C3%A3o_Paulo_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Man_with_a_Lamp||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(La_Muta)||http://dbpedia.org/resource/Palazzo_Ducale,_Urbino
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(Vermeer)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_(van_der_Weyden)||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Portrait_of_a_Young_Woman_of_Frankfurt_(Botticelli)||http://dbpedia.org/resource/St%C3%A4del
http://dbpedia.org/resource/Portrait_of_a_man_in_red_chalk_(Leonardo)||http://dbpedia.org/resource/Royal_Library_of_Turin
http://dbpedia.org/resource/Portrait_of_a_princess_(Pisanello)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_an_Unknown_Woman||http://dbpedia.org/resource/Tretyakov_Gallery
http://dbpedia.org/resource/Portrait_of_my_father_(Dal%C3%AD)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Portrait_of_the_Artist_Holding_a_Thistle||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Portrait_of_the_Count-Duke_of_Olivares_(Hermitage)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Portrait_of_the_Duchess_of_Alba||http://dbpedia.org/resource/Hispanic_Society_of_America
http://dbpedia.org/resource/Portrait_of_the_Duke_of_Wellington_(Goya)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portrait_of_the_Infanta_Maria_Theresa_of_Spain||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Portrait_of_the_Vendramin_Family||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Portraits_at_the_Stock_Exchange||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Portraits_of_Henry_IV_of_Saxony_and_Catherine_of_Mecklenburg||http://dbpedia.org/resource/Gem%C3%A4ldegalerie_Alte_Meister
http://dbpedia.org/resource/Prada_Marfa||http://dbpedia.org/resource/U.S._Route_90
http://dbpedia.org/resource/Praying_Hands_(D%C3%BCrer)||http://dbpedia.org/resource/Albertina
http://dbpedia.org/resource/Preparing_for_the_Matinee||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Presentation_at_the_Temple_(Ambrogio_Lorenzetti)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Presentation_at_the_Temple_(Bellini)||http://dbpedia.org/resource/Fondazione_Querini_Stampalia
http://dbpedia.org/resource/Presentation_at_the_Temple_(Mantegna)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Presentation_of_the_Virgin_Mary_at_the_Temple_(Cima_da_Conegliano)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie_Alte_Meister
http://dbpedia.org/resource/Primavera_(painting)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Prince_Balthasar_Charles_as_a_Hunter||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Prince_Balthasar_Charles_with_a_Dwarf||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston
http://dbpedia.org/resource/Prince_of_the_Lilies||http://dbpedia.org/resource/Heraklion_Archaeological_Museum
http://dbpedia.org/resource/Probo%C5%A1t's_mechanical_Christmas_crib||http://dbpedia.org/resource/Museum_of_Christmas_Cribs
http://dbpedia.org/resource/Procession_in_St._Mark's_Square||http://dbpedia.org/resource/Gallerie_dell'Accademia
http://dbpedia.org/resource/Proclamation_of_the_Abolition_of_Slavery_in_the_French_Colonies,_27_April_1848||http://dbpedia.org/resource/Palace_of_Versailles
http://dbpedia.org/resource/Prometheus_Being_Chained_by_Vulcan||http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Prophet_Daniel_(Michelangelo)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Daniel_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Isaiah_(Michelangelo)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Isaiah_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Jeremiah_(Michelangelo)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Jeremiah_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Joel_(Michelangelo)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Joel_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Prophet_Jonah_(Michelangelo)||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Prophet_Jonah_(Michelangelo)||http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Proserpine_(Rossetti_painting)||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Prosperous_Suzhou||http://dbpedia.org/resource/Liaoning_Provincial_Museum
http://dbpedia.org/resource/Prostitution_in_Spain||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Prussian_Homage_(painting)||http://dbpedia.org/resource/Sukiennice_Museum
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss||http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Psyche_Revived_by_Cupid's_Kiss||http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/Puberty_(Edvard_Munch)||http://dbpedia.org/resource/National_Gallery_(Norway)
http://dbpedia.org/resource/Puellae||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Punishment_of_the_Rebels||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Pygmalion_and_the_Image_series||http://dbpedia.org/resource/Birmingham_Museum_and_Art_Gallery
http://dbpedia.org/resource/Quaratesi_Polyptych||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Quaratesi_Polyptych||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Quaratesi_Polyptych||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Queen_of_Sheba_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Quince_and_Teapot_(painting)||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Rain,_Steam_and_Speed_%E2%80%93_The_Great_Western_Railway||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Rainbow_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Ramon_Casas_and_Pere_Romeu_in_an_Automobile||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Ramon_Casas_and_Pere_Romeu_on_a_Tandem||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Reading_the_Letter_(Picasso)||http://dbpedia.org/resource/Mus%C3%A9e_Picasso
http://dbpedia.org/resource/Rebecca_and_Eliezer_at_the_Well||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Red_Kimono_on_the_Roof||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Red_Square_(painting)||http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Reflections_(Dove)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Regatta_at_Sainte-Adresse_(Monet)||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Rejtan_(painting)||http://dbpedia.org/resource/Royal_Castle,_Warsaw
http://dbpedia.org/resource/Reply_of_the_Zaporozhian_Cossacks||http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Rest_on_the_Flight_into_Egypt_(Caravaggio)||http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Restful_Place||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Resurrection_of_Christ_(Bermejo)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Resurrection_of_Christ_(Raphael)||http://dbpedia.org/resource/S%C3%A3o_Paulo
http://dbpedia.org/resource/Resurrection_of_Christ_(Raphael)||http://dbpedia.org/resource/S%C3%A3o_Paulo_Museum_of_Art
http://dbpedia.org/resource/Rhythm_in_Space||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Riace_bronzes||http://dbpedia.org/resource/Museo_Nazionale_della_Magna_Grecia
http://dbpedia.org/resource/Rick_Amor__4||http://dbpedia.org/resource/McClelland_Gallery_and_Sculpture_Park
http://dbpedia.org/resource/Riding_into_the_Sunset||http://dbpedia.org/resource/Fort_Worth,_Texas
http://dbpedia.org/resource/Riding_into_the_Sunset||http://dbpedia.org/resource/Will_Rogers_Memorial_Center
http://dbpedia.org/resource/Right_and_Left||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Rinzen||http://dbpedia.org/resource/Barcelona_Museum_of_Contemporary_Art
http://dbpedia.org/resource/Ritual_II||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Ritual_wine_server_(''guang''),_Indianapolis_Museum_of_Art,_60.43||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Robert_D._Orr_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Roman_Capriccio:_The_Pantheon_and_Other_Monuments||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Romeo_and_Juliet:_the_Tomb_Scene||http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/Romulus_and_Remus_(Rubens)||http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/Rondanini_Piet%C3%A0||http://dbpedia.org/resource/Sforza_Castle
http://dbpedia.org/resource/Rouen_Cathedral_(Monet)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Round_About_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Ruby_Loftus_Screwing_a_Breech_Ring||http://dbpedia.org/resource/Imperial_War_Museum
http://dbpedia.org/resource/Rucellai_Madonna||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Russian_Winter._Hoarfrost_(painting)||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Ry%C5%ABsei_Kishida__Ryusei_Young_Girl_Standing.jpg__1||http://dbpedia.org/resource/Kanagawa_Prefectural_Museum_of_Modern_Art
http://dbpedia.org/resource/S%C3%A3o_Francisco_(Nuno_Gon%C3%A7alves)||http://dbpedia.org/resource/National_Museum_of_Ancient_Art
http://dbpedia.org/resource/S%C3%A3o_Paulo_(Nuno_Gon%C3%A7alves)||http://dbpedia.org/resource/National_Museum_of_Ancient_Art
http://dbpedia.org/resource/S%C5%8Dtar%C5%8D_Yasui__Sotaro-Chin_Jung.jpg__1||http://dbpedia.org/resource/National_Museum_of_Modern_Art,_Tokyo
http://dbpedia.org/resource/Sacred_Cod||http://dbpedia.org/resource/Massachusetts_State_House
http://dbpedia.org/resource/Sacred_and_Profane_Love||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Sacrifice_of_Isaac_(Caravaggio)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Saint-Paul_Asylum,_Saint-R%C3%A9my_(Van_Gogh_series)||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Saint_Agnes_(Massimo_Stanzione)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Saint_Apollonia_(Zurbar%C3%A1n)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Saint_Augustine_Altarpiece_(Huguet)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Saint_Augustine_in_His_Study_(Botticelli,_Ognissanti)||http://dbpedia.org/resource/Ognissanti,_Florence
http://dbpedia.org/resource/Saint_Augustine_in_His_Study_(Botticelli,_Uffizi)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Saint_Barbara_Altarpiece||http://dbpedia.org/resource/National_Museum_of_Finland
http://dbpedia.org/resource/Saint_Bibiana_(Bernini)||http://dbpedia.org/resource/Santa_Bibiana
http://dbpedia.org/resource/Saint_Candidus_(Ayne_Bru)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Saint_Catherine_(Caravaggio)||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Saint_Catherine_of_Alexandria_(Raphael)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Saint_Catherine_of_Alexandria_Polyptych||http://dbpedia.org/resource/National_Museum_of_San_Matteo,_Pisa
http://dbpedia.org/resource/Saint_Christopher_Carrying_the_Christ_Child||http://dbpedia.org/resource/Museum_Boijmans_Van_Beuningen
http://dbpedia.org/resource/Saint_Eulalia_(Waterhouse_painting)||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Saint_Francis_in_Meditation_(Caravaggio)||http://dbpedia.org/resource/Cremona
http://dbpedia.org/resource/Saint_Francis_in_Meditation_(Caravaggio)||http://dbpedia.org/resource/Museo_Civico
http://dbpedia.org/resource/Saint_Francis_in_Prayer_(Caravaggio)||http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/Saint_Francis_of_Assisi_in_Ecstasy_(Caravaggio)||http://dbpedia.org/resource/Wadsworth_Atheneum
http://dbpedia.org/resource/Saint_George_and_the_Dragon_(Raphael)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Saint_George_and_the_Dragon_(Rubens)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Saint_George_and_the_Dragon_(Tintoretto)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Saint_George_and_the_Dragon_(Uccello)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Saint_Jerome_Writing||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Saint_Jerome_Writing_(Caravaggio,_Valletta)||http://dbpedia.org/resource/St._John's_Co-Cathedral
http://dbpedia.org/resource/Saint_Jerome_in_His_Study_(Ghirlandaio)||http://dbpedia.org/resource/Ognissanti,_Florence
http://dbpedia.org/resource/Saint_Jerome_in_His_Study_(after_van_Eyck)||http://dbpedia.org/resource/Detroit_Institute_of_Arts
http://dbpedia.org/resource/Saint_Jerome_in_Meditation_(Caravaggio)||http://dbpedia.org/resource/Museum_of_Montserrat
http://dbpedia.org/resource/Saint_Jerome_in_Penitence_(Titian,_1552)||http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Saint_Longinus_(Bernini)||http://dbpedia.org/resource/St._Peter's_Basilica
http://dbpedia.org/resource/Saint_Luke_Drawing_the_Virgin||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston
http://dbpedia.org/resource/Saint_Mark_(Donatello)||http://dbpedia.org/resource/Orsanmichele
http://dbpedia.org/resource/Saint_Nicholas_in_Glory||http://dbpedia.org/resource/Venice
http://dbpedia.org/resource/Saint_Nicholas_in_Glory||http://dbpedia.org/resource/Carmini
http://dbpedia.org/resource/Saint_Peter_and_Saint_Paul_(El_Greco)||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Saint_Roch_Interceding_with_the_Virgin_for_the_Plague-Stricken||http://dbpedia.org/resource/Mus%C3%A9e_des_beaux-arts_de_Marseille
http://dbpedia.org/resource/Saint_Sebastian_(Bernini)||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Saint_Sebastian_(Titian,_Hermitage)||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Saint_Vincent_Tied_to_a_Column||http://dbpedia.org/resource/National_Museum_of_Ancient_Art
http://dbpedia.org/resource/Saints_Christopher,_Jerome_and_Louis_of_Toulouse||http://dbpedia.org/resource/San_Giovanni_Grisostomo,_Venice
http://dbpedia.org/resource/Salem_No._7||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Salisbury_Cathedral_from_the_Bishop's_Grounds||http://dbpedia.org/resource/Victoria_and_Albert_Museum
http://dbpedia.org/resource/Salisbury_Cathedral_from_the_Meadows||http://dbpedia.org/resource/National_Museum_Wales
http://dbpedia.org/resource/Salome_(Titian)||http://dbpedia.org/resource/Doria_Pamphilj_Gallery
http://dbpedia.org/resource/Salon_Pedal||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
